StarID,HIP,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,PMRA,PMDec,RV,Mag,AbsMag,Spectrum,ColorIndex,X,Y,Z,VX,VY,VZ
697,699,400,17,Gl   6,,,0.1447282,36.62742794,33.0469266358229,-114.72,-124.60,-15.2,6.21,3.61434461843584,F8IV,0.504,26.50217,1.00464,19.71609,1.29e-07,-1.8386e-05,-2.5294e-05
698,700,406,,,,,0.14530229,-02.22257211,167.50418760469,40.46,-4.43,,7.05,0.929871655646846,G5,0.963,167.25708,6.36553,-6.49605,-1.388e-06,3.2824e-05,-3.594e-06
699,701,370,,,,,0.14553806,74.21471191,157.232704402516,47.07,21.98,,7.44,1.45728557824207,A0,-0.006,42.74146,1.62931,151.30312,-1.7476e-05,3.5237e-05,4.557e-06
700,702,429,,,,,0.14582135,-52.32795054,197.23865877712,8.48,-48.92,,8.50,2.02503979666668,F2III/IV,0.406,120.4528,4.60063,-156.11869,-3.7306e-05,6.689e-06,-2.8586e-05
701,704,405,,,,,0.14607345,14.14205698,192.678227360308,18.87,-33.40,,7.84,1.41583678924229,K0,1.125,186.70211,7.14333,47.07646,6.942e-06,1.7904e-05,-3.0251e-05
702,703,,,,,,0.14615291,-86.18850470,10000000,4.79,6.34,,11.01,-3.99,,1.500,664254.36177,25428.60416,-9977881.51507,0,0,0
703,706,427,,,,,0.14616208,-34.79438791,198.807157057654,5.24,6.05,,7.88,1.38783992527964,F3V,0.473,163.14194,6.24569,-113.44595,3.131e-06,5.173e-06,4.788e-06
704,707,441,,,,,0.14631819,-66.75946527,313.479623824451,-3.76,1.58,,9.10,1.6189534152859,K0III,1.113,123.60583,4.73716,-288.04276,2.423e-06,-5.625e-06,9.47e-07
705,708,428,,,,,0.1463422,-36.74408179,145.772594752187,-34.75,-37.51,,8.65,2.83162057853376,F3V,0.471,116.72413,4.47415,-87.20726,-1.4905e-05,-2.5145e-05,-2.124e-05
706,705,245,,,,,0.14649349,86.78789828,61.576354679803,331.45,-6.63,,8.41,4.46293012452578,G2V,0.588,3.44773,0.13229,61.47961,-1.819e-06,9.8942e-05,-1.1e-07
707,709,439,,,,,0.14678087,-47.06066168,116.550116550117,100.36,-46.00,,7.81,2.47743643924353,F5IV,0.481,79.33808,3.05023,-85.32346,-2.1191e-05,5.593e-05,-1.7705e-05
708,710,418,,,,,0.14687296,08.02174864,86.1326442721792,7.44,49.14,,7.43,2.75416109869287,F0,0.296,85.2268,3.27869,12.01972,-2.98e-06,2.994e-06,2.0317e-05
709,711,425,,,,,0.14697685,-07.89705908,1030.92783505155,42.57,-1.78,,8.76,-1.30614132866878,G5,0.965,1020.39518,39.28261,-141.64299,-9.405e-06,0.000212545,-8.811e-06
710,712,413,,,,,0.14719434,40.84104758,211.864406779661,-9.20,-11.88,,7.58,0.94970999317044,G5,0.994,160.16209,6.17496,138.55143,8.337e-06,-9.134e-06,-9.23e-06
711,713,458,,,,,0.14719492,-60.26452754,209.205020920502,-2.54,-15.53,,9.55,2.9471394830606,F5V,0.473,103.68789,3.99764,-181.65786,-1.3566e-05,-3.1e-06,-7.811e-06
712,714,414,,,,,0.14722175,40.49456869,313.479623824451,7.09,-7.99,,6.82,-0.661046584714095,K5,1.568,238.21402,9.18592,203.56613,7.463e-06,1.107e-05,-9.233e-06
713,715,,,,,,0.14773259,-25.54780455,555.555555555556,35.82,20.37,,10.24,1.51636252551653,F0,0.460,500.86169,19.38114,-239.59111,1.9911e-05,9.7312e-05,4.9496e-05
714,716,417,19,,,,0.14779692,25.46285169,128.53470437018,104.61,54.77,15,6.24,0.694897984948446,K0III,0.976,115.96252,4.48919,55.26038,-3.342e-06,6.5101e-05,3.7407e-05
715,717,422,,,,,0.14784442,00.69244524,735.294117647059,5.08,3.16,,7.31,-2.02230545814891,K2,1.430,734.68974,28.4508,8.88614,-8.36e-07,1.8088e-05,1.1262e-05
716,718,,,,,,0.14802771,-42.91821148,294.117647058824,20.15,-12.68,,10.52,3.17739458521128,F5,0.510,215.22842,8.34504,-200.28049,-1.3414e-05,2.8231e-05,-1.3239e-05
717,719,438,,,,,0.14805582,-35.81902966,4000,11.28,-9.30,,9.27,-3.74029995663981,K1III,1.146,3241.04175,125.68872,-2340.90808,-0.000113933,0.000214474,-0.000146228
718,720,437,,,,,0.14823752,-22.17950257,316.455696202532,-16.75,-6.16,,7.13,-0.37156458690798,M2III,1.640,292.81913,11.36957,-119.46504,-2.567e-06,-2.5815e-05,-8.75e-06
719,721,454,,,,,0.14869856,-26.22362939,384.615384615385,-0.01,-7.67,,9.14,1.21486673985409,K1III,1.053,344.7679,13.42831,-169.95225,-6.313e-06,-2.64e-07,-1.2828e-05
720,722,435,,,,,0.14904566,12.80447200,77.5795190069822,38.21,-36.92,,8.48,4.03126458676702,G0,0.537,75.59269,2.95112,17.19353,2.514e-06,1.4479e-05,-1.3539e-05
721,723,404,,,,,0.14916054,66.45664771,31.9081046585833,174.82,5.96,,8.57,6.05049496066286,G5,0.885,12.73574,0.49758,29.25201,-1.9e-06,2.6987e-05,3.68e-07
722,724,452,,,,,0.14978299,-21.20630061,127.226463104326,33.70,-21.63,,7.21,1.68711273019704,K0III,1.087,118.52001,4.64992,-46.02125,-5.636e-06,2.0579e-05,-1.2437e-05
723,725,,,,,,0.14986639,34.36795586,990.09900990099,-9.46,-10.28,,9.05,-0.928393131086784,K5,1.640,816.62782,32.05678,558.91628,2.9612e-05,-4.4277e-05,-4.0727e-05
724,726,457,,,,,0.14988694,-39.73711336,54.8847420417124,113.13,-18.80,,7.72,4.0227418631849,G0V,0.620,42.17308,1.65573,-35.08595,-4.375e-06,2.9951e-05,-3.846e-06
725,727,433,,,,,0.14998474,49.85810859,129.87012987013,-21.11,-12.25,,8.03,2.46245362586241,A3,0.364,83.66049,3.28669,99.27925,6.412e-06,-1.3048e-05,-4.971e-06
726,728,434,,,,,0.15004367,28.24755645,115.606936416185,5.90,-5.62,,6.47,1.15508053732407,A4Vm,0.242,101.76085,3.99936,54.71469,1.359e-06,3.362e-06,-2.774e-06
727,729,448,22,,87    Peg,,0.15064948,18.21202529,89.5255147717099,140.93,-25.57,-23,5.57,0.810265865578045,G9III,1.043,84.97473,3.35313,27.97979,-2.1273e-05,6.037e-05,-1.7892e-05
728,730,469,23,,,,0.15065212,-54.00196301,142.857142857143,46.45,13.08,1,6.32,0.545490200071285,G4IV...,0.738,83.90006,3.31078,-115.57673,6.655e-06,3.2455e-05,4.496e-06
729,732,466,,,,,0.15073756,-35.09184956,154.083204930663,37.00,-12.15,,7.78,1.84122348400185,F3IV/V,0.417,125.97757,4.97403,-88.58071,-6.303e-06,2.7409e-05,-7.425e-06
730,731,,,,,,0.15076392,27.65123946,44.4444444444444,223.28,146.63,,11.65,8.41091259055681,M1,1.260,39.33773,1.55346,20.62615,-1.6548e-05,4.749e-05,2.7983e-05
731,733,449,,,,,0.15076996,09.84996128,95.6022944550669,124.98,2.32,,8.58,3.67765842265628,G5,0.714,94.11966,3.71697,16.35456,-2.469e-06,5.7869e-05,1.059e-06
732,734,,,,,,0.15079068,-24.33505454,257.06940874036,-0.59,21.18,,10.37,3.31974800662854,F2,0.432,234.04664,9.24424,-105.93107,1.0896e-05,-3.05e-07,2.4049e-05
733,735,446,,,,,0.15088184,22.66426725,158.227848101266,-2.96,-0.70,,9.23,3.23358539141193,F5,0.383,145.89537,5.76597,60.97003,2.96e-07,-2.26e-06,-4.95e-07
734,736,482,,,,,0.1509419,-59.28059246,119.760479041916,-58.26,-156.88,,9.20,3.80843237741801,G8V,0.811,61.12998,2.4169,-102.9556,-7.6901e-05,-3.689e-05,-4.6526e-05
735,737,445,,,,,0.1509936,40.84327725,62.1504039776259,126.00,-171.99,,6.93,2.96278022049515,G5,0.800,46.98013,1.85809,40.64587,3.2362e-05,3.9271e-05,-3.92e-05
736,738,,,Gl   7,,,0.15108459,-27.12235235,23.3535730966838,696.09,87.88,,11.73,9.8882333147921,,1.493,20.76924,0.82193,-10.64671,1.415e-06,7.8923e-05,8.854e-06
737,739,464,,,,,0.15108788,-28.33000796,231.481481481481,48.22,-31.28,,9.32,2.49741873407456,F6V,0.549,203.59732,8.05743,-109.84937,-1.8783e-05,5.3409e-05,-3.0896e-05
738,740,447,,,,,0.15119547,19.92463831,114.54753722795,10.08,20.67,,7.11,1.81507121852785,F5,0.476,107.60655,4.2616,39.03595,-4.129e-06,5.438e-06,1.079e-05
739,741,,,,,,0.15156735,-36.65060208,9090.90909090909,18.31,5.77,,9.79,-5.00303657420887,K1,1.010,7287.80967,289.3339,-5426.66971,0.000119661,0.00081231,0.00020401
740,742,481,,,,,0.15178266,-50.60776281,335.570469798658,4.31,-14.99,,8.21,0.581081320381276,K3III,1.339,212.79357,8.46014,-259.33542,-1.9108e-05,6.257e-06,-1.5475e-05
741,743,479,,,,,0.15193784,-50.01362800,729.92700729927,0.01,-7.69,,8.42,-0.896397164217966,K1,1.400,468.68399,18.65279,-559.2681,-2.0833e-05,-7.93e-07,-1.7485e-05
742,744,480,,,,,0.15237869,-50.16678657,317.460317460317,19.89,-6.51,,7.05,-0.458447231051998,B5V,-0.122,203.18899,8.11004,-243.78169,-8.908e-06,3.0278e-05,-6.417e-06
743,745,477,,,,,0.15255543,-38.28947361,148.148148148148,164.62,-63.85,,9.26,3.40651886415512,G3V,0.671,116.1873,4.64286,-91.79775,-3.3111e-05,0.000116998,-3.5991e-05
744,746,432,21,Gl   8,11Bet Cas,Caph,0.15280269,59.15021814,16.69727834363,523.39,-180.42,11.3,2.28,1.16677156542104,F2III-IV,0.380,8.55533,0.34242,14.33485,1.6754e-05,4.3069e-05,2.432e-06
745,747,460,,,,,0.15282501,44.72184555,208.333333333333,53.46,-33.26,,8.77,2.17620618687794,G5,0.461,147.90887,5.92091,146.59701,2.1458e-05,5.4893e-05,-2.3867e-05
746,748,461,,,,,0.15307115,21.05936782,170.357751277683,23.36,-7.44,,9.25,3.09319050623807,G0,0.537,158.85168,6.36922,61.21551,1.433e-06,1.9364e-05,-5.733e-06
747,749,475,,,,,0.153189,-31.47728797,229.357798165138,44.00,4.53,,9.30,2.49743244634293,K2III,0.972,195.44987,7.84268,-119.76159,6.66e-07,4.8988e-05,4.295e-06
748,750,,,,,,0.15322087,44.72276734,81.9672131147541,67.05,-38.38,,10.63,6.06179915337374,,0.525,58.19248,2.33553,57.67845,9.654e-06,2.7051e-05,-1.0835e-05
749,751,,,,,,0.15358342,42.25439291,219.298245614035,10.75,10.07,,9.90,3.19482421332218,F8,0.561,162.18604,6.5247,147.4613,-7.652e-06,1.1129e-05,7.923e-06
750,752,473,,,,,0.15360464,-00.75219804,154.320987654321,3.46,8.37,,9.89,3.94787502935297,F8,0.617,154.18293,6.20359,-2.02591,-2.1e-08,2.589e-06,6.261e-06
751,753,,,,,,0.15407882,32.47666637,56.3380281690141,133.54,-83.23,,9.33,5.57599178695556,G0,0.812,47.48867,1.91662,30.25104,1.0724e-05,3.6933e-05,-1.9176e-05
752,754,471,,,,,0.15434287,25.28231728,45.3103760761214,174.95,-146.75,,7.78,4.49901166580828,G0,0.680,40.93685,1.65503,19.3511,1.2202e-05,3.8952e-05,-2.9146e-05
753,755,443,,,,,0.15460423,65.07079864,58.7199060481503,128.28,38.30,,7.02,3.17607323981301,K0,0.932,24.73005,1.0015,53.24893,-1.1356e-05,3.6085e-05,4.595e-06
754,756,,,,,,0.15501515,-37.38291472,196.850393700787,294.26,-60.32,,11.26,4.7893185614196,,,156.28768,6.34608,-119.51553,-4.6312e-05,0.000279155,-4.5738e-05
755,757,497,,,,,0.15515948,-59.06036312,507.61421319797,-6.87,-12.43,,8.89,0.362331130807966,G8III,1.033,260.76681,10.59834,-435.3855,-2.5526e-05,-1.7956e-05,-1.5726e-05
756,758,495,,,,,0.15531128,-41.88642543,129.032258064516,-17.59,10.88,,9.60,4.04650851253155,F6V,0.446,95.98121,3.90478,-86.14918,4.987e-06,-1.0808e-05,5.066e-06
757,759,483,,,,,0.15540045,17.53423872,51.8672199170124,4.44,-130.47,,7.07,3.49553514783406,G2III,0.644,49.41639,2.01155,15.62633,9.829e-06,1.517e-06,-3.128e-05
758,760,431,20,,,,0.15550801,79.71464113,116.822429906542,106.17,-39.37,1,6.01,0.672368823385766,A7IV,0.203,20.84145,0.84896,114.94517,1.9654e-05,6.0976e-05,-2.974e-06
759,761,493,24,,Kap1Scl,,0.15583908,-27.98790390,68.6341798215511,72.57,-9.99,9,5.42,1.23729775884995,F3V,0.414,60.55675,2.472,-32.209,5.577e-06,2.4393e-05,-7.254e-06
760,762,494,,,,,0.15646321,-41.04420522,84.1042893187552,136.87,-135.22,,9.11,4.48590927309346,G8/K0V,0.830,63.37851,2.59756,-55.22633,-3.8456e-05,5.4274e-05,-4.158e-05
761,763,470,,,,,0.15646358,58.66590161,704.225352112676,7.72,-2.76,,8.24,-0.998558278084715,B5V,0.080,365.90938,14.99679,601.51373,6.962e-06,2.6662e-05,-4.899e-06
762,764,,,,,,0.1566329,14.41766587,158.227848101266,10.58,-8.90,,8.97,2.97358539141193,F0,0.442,153.11586,6.28225,39.39691,1.365e-06,8.178e-06,-6.611e-06
763,765,496,25,Gl   9.1,Eps Phe,,0.15681663,-45.74698836,42.9553264604811,122.15,-180.13,-9.2,3.88,0.714914879889254,K0III,1.013,29.95017,1.23028,-30.7674,-3.4448e-05,2.4042e-05,-1.9435e-05
764,766,492,,,,,0.15683345,00.07209314,131.926121372032,-39.43,-39.40,,8.59,2.98834602816027,F5,0.484,131.81482,5.41521,0.16599,1.066e-06,-2.5194e-05,-2.5197e-05
765,767,487,,,,,0.15765959,46.38790478,201.612903225806,11.36,-13.48,,7.17,0.647408382450988,B9,0.031,138.94857,5.73838,145.97303,9.072e-06,1.1486e-05,-9.087e-06
766,768,489,,,,,0.1577728,19.11569982,72.463768115942,276.80,38.24,,7.94,3.63939543200618,G3V,0.660,68.40966,2.82725,23.7302,-8.41e-06,9.697e-05,1.2692e-05
767,769,491,,,,,0.15778317,01.24402533,237.529691211401,27.35,4.18,,7.27,0.391410479178342,G5,1.220,237.27113,9.80666,5.15691,-1.404e-06,3.1461e-05,4.812e-06
768,770,,,,,,0.15783597,-12.03518146,531.914893617021,-14.63,-5.77,,9.59,0.9607892463184,G0,0.490,519.7792,21.49021,-110.91077,-1.541e-06,-3.782e-05,-1.4551e-05
769,771,505,,,,,0.15844963,-10.18755017,480.769230769231,6.73,3.41,,7.94,-0.469683325186192,K0,1.439,472.78238,19.62322,-85.03407,7.53e-07,1.5729e-05,7.822e-06
770,772,512,,,,,0.15852753,-34.11077214,61.5006150061501,-16.34,-37.18,,8.52,4.57560270629025,G3V,0.687,50.87588,2.11268,-34.48921,-6.008e-06,-5.125e-06,-9.177e-06
771,773,502,,,,,0.15861311,19.55922468,186.567164179104,21.33,-53.79,,7.59,1.23582394846385,G8IV,1.005,175.64993,7.29802,62.45915,1.5471e-05,1.995e-05,-4.5841e-05
772,774,513,,,,,0.15894867,-40.64947224,561.797752808989,35.64,11.46,,9.17,0.422100011544471,K1III,1.029,425.87208,17.7319,-365.97166,1.6275e-05,9.7825e-05,2.3679e-05
773,775,525,,,,,0.15946945,-66.02972893,218.818380743982,2.30,-26.40,,8.08,1.37958100034925,K1III,1.068,88.82025,3.71031,-199.94669,-2.5668e-05,1.369e-06,-1.1377e-05
774,776,523,,,,,0.15970161,-46.37507382,330.03300330033,8.32,-27.82,,9.80,2.20721314251153,F5/F6V,0.524,227.50217,9.51736,-238.90157,-3.2747e-05,1.1952e-05,-3.0708e-05
775,777,511,,,,,0.15978316,-21.38186598,122.399020807834,-8.94,1.65,,8.92,3.48111028266208,F5V,0.499,113.87474,4.76629,-44.62449,5.78e-07,-5.285e-06,9.11e-07
776,778,524,,,,,0.16008041,-51.73705907,224.719101123595,17.76,-7.36,,9.91,3.15180005490466,F0V,0.355,139.0399,5.83043,-176.44428,-7.1e-06,1.9066e-05,-4.965e-06
777,779,,,,,,0.16010132,62.66781255,210.084033613445,-2.50,2.02,,9.42,2.80803476360247,M1Ibpev comp,1.565,96.37508,4.04187,186.63013,-1.719e-06,-2.62e-06,9.44e-07
778,780,,,,,,0.16012138,26.68206689,343.642611683849,-12.86,-14.40,,8.84,1.15946494492954,K0,1.128,306.77904,12.86761,154.30905,1.166e-05,-2.0952e-05,-2.1434e-05
779,781,499,,,,,0.16014604,51.56692488,714.285714285714,4.81,-6.45,,10.15,0.880640178391191,M3e-M8e,1.500,443.60988,18.60975,559.52482,1.6781e-05,1.7374e-05,-1.3882e-05
780,782,537,,,,,0.16091769,-56.19178561,307.692307692308,64.24,-15.35,,8.37,0.929416804894372,G8III,0.952,171.05263,7.21039,-255.66298,-2.3043e-05,9.4934e-05,-1.2739e-05
781,783,521,,,,,0.16103916,-32.07892872,10000000,2.19,-0.72,,9.33,-5.67,K2/K3,1.630,8465643.67807,357122.75915,-5310870.02767,0,0,0
782,784,236318,,,,,0.16146093,57.25958655,1818.18181818182,3.71,-1.36,,9.35,-1.94818655252878,B8,0.075,982.4557,41.55352,1529.32639,8.691e-06,3.3096e-05,-6.483e-06
783,785,538,,,,,0.16147926,-63.58967752,232.018561484919,16.63,-45.89,,7.40,0.572386350803659,M2III,1.571,103.10884,4.36154,-207.80316,-4.6977e-05,1.6734e-05,-2.2958e-05
784,786,536,,,,,0.16155802,-37.31481117,144.927536231884,-50.81,-23.66,,8.35,2.54424545368628,F3/F5V,0.437,115.16022,4.87369,-87.8542,-8.558e-06,-3.6091e-05,-1.322e-05
785,787,520,,,,,0.16210387,-31.82493921,41.9111483654652,404.05,-232.85,,9.53,6.41835219667161,K1/K2V,0.965,35.57829,1.5108,-22.10082,-2.8407e-05,8.0959e-05,-4.0196e-05
786,788,518,,,,,0.16214187,-03.67851928,160.25641025641,-30.02,42.56,,9.59,3.56592294841212,F5,0.469,159.78217,6.78661,-10.28175,3.109e-06,-2.321e-05,3.2995e-05
787,789,,,,,,0.16286545,36.47378127,6250,-22.30,-9.71,,10.05,-3.92940008672037,F8,0.486,5021.23828,214.22577,3715.34297,0.000203526,-0.000667581,-0.000236571
788,791,547,,,,,0.16345947,-40.89264320,71.8390804597701,135.91,-119.62,,8.57,4.28819617637272,G3V,0.644,54.25613,2.32323,-47.029,-2.9271e-05,4.6121e-05,-3.1491e-05
789,790,517,,,,,0.16346061,19.38130034,177.935943060498,53.22,-54.95,,8.48,2.22868157784531,G0,0.560,167.69882,7.18086,59.04862,1.3751e-05,4.6537e-05,-4.4712e-05
790,792,533,,,,,0.1635164,-06.84116094,79.7448165869219,57.31,-20.57,,8.43,3.92148768247349,G5,0.906,79.10451,3.38841,-9.49898,-1.894e-06,2.2094e-05,-7.895e-06
791,793,232118,,,,,0.16388102,53.52665750,280.112044817927,-17.04,-30.32,,8.45,1.21334108056097,G5,0.955,166.35901,7.14184,225.24748,3.4069e-05,-2.1697e-05,-2.4474e-05
792,794,546,,,,,0.16392357,-33.78868219,58.5480093676815,-68.90,-140.78,,8.84,5.00243933176493,K1V,0.833,48.61411,2.08756,-32.56038,-2.1361e-05,-2.049e-05,-3.3207e-05
793,796,,,,,,0.16427666,61.51404444,763.358778625954,-1.91,-1.87,,11.18,1.76635647827882,,,363.74222,15.6533,670.94202,6.38e-06,-6.8e-06,-3.3e-06
794,795,531,,,,,0.16433755,08.45319673,70.3729767769177,56.25,-11.26,,8.64,4.40297038963735,G5,0.716,69.54405,2.99387,10.34493,-2.61e-07,1.9196e-05,-3.799e-06
795,797,530,,,,,0.16438047,11.41627112,218.340611353712,41.14,-30.26,,8.42,1.72432739001935,F5,0.410,213.82259,9.20747,43.2174,4.46e-06,4.3777e-05,-3.1395e-05
796,798,565,,,,,0.16447101,-62.29683686,135.685210312076,17.32,17.50,,6.34,0.677337439295258,A6V,0.164,63.02035,2.71523,-120.13133,9.691e-06,1.182e-05,5.351e-06
797,800,516,,,,,0.16456054,51.42303822,440.528634361233,6.42,-7.42,,7.93,-0.289870714034388,K0,1.301,274.44348,11.83085,344.39262,1.1785e-05,1.4231e-05,-9.88e-06
798,799,529,,,,,0.16457131,12.71084240,193.050193050193,-6.09,-5.73,,8.36,1.93164879872617,K0,1.072,188.14433,8.11115,42.47698,1.424e-06,-5.643e-06,-5.231e-06
799,801,564,,,,,0.16469698,-50.26778193,53.1914893617021,-95.65,-16.64,,8.32,4.6907892463184,G2/G3V,0.595,33.96841,1.46554,-40.90639,-2.233e-06,-2.4783e-05,-2.742e-06
800,802,543,,,,,0.16527508,04.83249243,657.894736842105,10.73,6.51,,7.77,-1.32078206027614,G5,1.219,654.94251,28.35635,55.42298,-3.227e-06,3.4113e-05,2.0688e-05
801,803,545,,,,,0.1652829,-02.56122960,373.134328358209,3.61,-14.97,,6.84,-1.01932602985605,K2,1.611,372.41266,16.12471,-16.67425,-1.491e-06,6.471e-06,-2.7051e-05
802,804,581,,,,,0.16566031,-78.59054090,119.617224880383,21.48,-24.43,,8.78,3.39103138719508,K1IV/V,1.011,23.64033,1.02591,-117.25341,-1.4413e-05,1.1841e-05,-2.802e-06
803,805,563,,,,,0.1657607,-44.66648659,225.225225225225,41.82,19.12,,7.19,0.4269148505731,K1II,0.974,160.0318,6.94911,-158.32856,1.268e-05,4.6253e-05,1.4847e-05
804,806,544,,,,,0.16586401,04.16612269,588.235294117647,5.81,-7.55,,8.50,-0.347755393108629,K5,1.166,586.12791,25.46749,42.73441,8.43e-07,1.662e-05,-2.1472e-05
805,807,542,,,,,0.16596353,08.57704143,172.413793103448,-71.60,-41.37,,8.82,2.63713996781469,F8,0.620,170.32465,7.40512,25.71364,7.751e-06,-5.9563e-05,-3.419e-05
806,808,528,,,,,0.16599757,43.43841927,140.056022408964,78.46,-25.09,,9.04,3.30849105888087,G5,0.542,101.60059,4.41814,96.29895,9.387e-06,5.3729e-05,-1.2369e-05
807,809,569,,,,,0.16613741,-65.35709708,228.83295194508,31.37,-5.49,,7.93,1.13240718485211,K0III,0.964,95.32429,4.14871,-207.99179,-7.043e-06,3.4525e-05,-2.539e-06
808,810,562,,,,,0.16640784,-25.87473632,162.866449511401,49.04,11.49,,7.66,1.60084185570584,A2V,0.139,146.40009,6.38202,-71.07574,2.268e-06,3.8854e-05,8.162e-06
809,811,,,,,,0.16681135,-28.48237046,10000000,-3.63,-23.52,,10.07,-4.93,Gp...,,8781258.5826,383731.28039,-4768883.30847,0,0,0
810,812,541,,,,,0.16712222,44.10967471,787.40157480315,-3.67,-5.17,,9.03,-0.450981395220214,K0,1.014,564.82019,24.72807,548.0583,1.4335e-05,-1.3394e-05,-1.4169e-05
811,813,560,26,,34    Psc,,0.1672735,11.14580908,99.601593625498,29.73,1.64,14,5.54,0.548668564045003,B9V,-0.064,97.62926,4.27812,19.25363,1.3253e-05,1.4949e-05,3.544e-06
812,814,636,30,,Gam3Oct,,0.16729695,-82.22399743,74.3494423791822,-21.66,-20.39,15,5.29,0.933611421692135,K1/K2III,1.049,10.04987,0.44044,-73.66576,-4.859e-06,-8.027e-06,-1.6194e-05
813,815,578,,,,,0.16740094,-63.29667598,103.842159916926,-49.67,-38.68,,8.13,3.04813143562267,F3V,0.456,46.61883,2.0444,-92.7669,-1.6282e-05,-2.5741e-05,-8.749e-06
814,817,556,,,,,0.16755099,46.39035323,138.69625520111,10.98,-16.28,,7.51,1.79967632359714,A3+...,0.251,95.57253,4.19495,100.42381,7.594e-06,7.722e-06,-7.549e-06
815,816,592,,,,,0.16755627,-77.48041239,641.025641025641,19.15,-4.91,,9.08,0.0456229917723086,G8III/IV,1.031,138.82361,6.09356,-625.7833,-1.749e-05,5.8798e-05,-3.307e-06
816,818,561,,,,,0.16757805,-08.97418208,97.65625,79.91,11.92,,7.10,2.15149978319906,F0,0.345,96.36799,4.23055,-15.23333,-7.79e-07,3.7832e-05,5.573e-06
817,819,610,,,,,0.16789305,-79.00183917,89.6860986547085,13.82,-3.47,,7.88,3.1163743369209,F5V,0.476,17.09356,0.75181,-88.03886,-1.743e-06,5.937e-06,-2.87e-07
818,820,,,,,,0.16794406,86.02305546,925.925925925926,23.08,0.90,,9.40,-0.43288122256525,F8,0.539,64.15558,2.82258,923.69633,-8.579e-06,0.00010332,2.8e-07
819,821,558,,,,,0.16798902,33.53943767,217.864923747277,26.69,1.24,,9.06,2.36906342768631,A0,0.293,181.41607,7.98372,120.37273,-1.962e-06,2.8129e-05,1.091e-06
820,822,486,,,,,0.16812106,84.15197251,129.366106080207,41.59,8.14,,8.38,2.82089746959163,F5,0.371,13.16837,0.57996,128.69283,-6.22e-06,2.5833e-05,5.2e-07
821,823,,,,,,0.16812809,38.41489409,92.3361034164358,-8.20,14.07,,10.65,5.8231422831266,K8,1.077,72.27821,3.18344,57.37317,-3.747e-06,-3.839e-06,4.934e-06
822,824,559,,,,,0.16819115,25.19788575,319.488817891374,4.16,9.10,,7.77,0.247721687732244,M...,1.603,288.80694,12.72507,136.02105,-6.278e-06,6.172e-06,1.2752e-05
823,825,232119,,,,,0.16851776,50.80683530,240.963855421687,25.21,-3.89,,8.50,1.59024048356046,K0,1.042,152.12577,6.71581,186.75177,2.219e-06,2.9575e-05,-2.871e-06
824,826,,,,,,0.16853402,47.30683960,327.868852459016,-1.78,-1.59,,8.61,1.03149919673393,G5,1.156,222.1023,9.80598,240.98214,1.98e-06,-2.744e-06,-1.713e-06
825,827,,,,,,0.168539,-28.33779222,143.884892086331,13.12,-0.19,,10.05,4.25992402295057,G0,0.700,126.5191,5.58607,-68.29767,-4.66e-07,9.139e-06,-1.16e-07
826,828,557,,,,,0.1686865,39.64894107,277.777777777778,-18.42,-20.48,,8.71,1.49151250383644,F0,0.594,213.6716,9.4423,177.24497,1.8674e-05,-2.4003e-05,-2.1234e-05
827,830,568,,,,,0.16885487,-15.17703288,202.020202020202,10.55,-35.32,,9.37,2.84302599466784,F0V,0.409,194.78356,8.61623,-52.88935,-9.503e-06,9.921e-06,-3.3383e-05
828,829,626,,,,,0.16888711,-78.30066030,311.526479750779,8.12,-23.32,,6.97,-0.497474837975639,K3III,1.377,63.10836,2.79212,-305.05456,-3.4994e-05,1.0726e-05,-7.141e-06
829,831,577,,,,,0.16924561,-49.14331204,117.647058823529,82.16,-25.58,,8.56,3.20709462857146,F5V,0.524,76.88555,3.4089,-88.98214,-1.3098e-05,4.6322e-05,-9.543e-06
830,832,576,,,,,0.16948406,-33.28094424,10000000,18.32,-42.66,,9.34,-5.66,G8V,0.815,8351671.1177,370813.90277,-5487448.09462,0,0,0
831,833,575,,,,,0.16955445,-19.98355516,163.934426229508,18.92,-9.67,,9.47,3.39664917505384,F7V,0.526,153.91229,6.83654,-56.02465,-3.29e-06,1.4904e-05,-7.222e-06
832,834,553,,,,,0.16958493,64.64672491,210.970464135021,-30.17,-4.08,,8.11,1.48889170837043,K0,1.032,90.24818,4.0094,190.65079,5.136e-06,-3.0657e-05,-1.786e-06
833,835,573,,,,,0.17028537,25.52675303,254.452926208651,0.42,0.09,,8.91,1.88196275187713,F0III,0.356,229.38615,10.23295,109.65203,-7e-08,5.15e-07,1e-07
834,836,554,,,,,0.1705832,60.02604910,892.857142857143,2.13,-0.90,,7.83,-1.92390988664909,G8III,1.311,445.63222,19.91454,773.43985,2.959e-06,9.36e-06,-1.946e-06
835,837,232120,,,,,0.17118878,50.88488337,364.963503649635,48.26,6.10,,8.95,1.13875281410194,K0,1.104,230.01717,10.31561,283.16787,-1.219e-05,8.4922e-05,6.808e-06
836,838,567,,,,,0.17123766,52.25514295,335.570469798658,7.42,-2.57,,7.20,-0.428918679618724,B9,-0.053,205.21184,9.20579,265.35051,2.761e-06,1.2206e-05,-2.559e-06
